prediction_id,image_id,vlm_name,compression_type,compression_level,category,cer,wer,bleu,gt_length,pred_length,length_ratio,condition
909,91,internvl2,baseline,,short_documents,0.151292,0.294606,0.583628,1355,1231,0.908500,baseline
910,98,internvl2,baseline,,medium_documents,0.002903,0.006369,0.988579,2067,2071,1.001900,baseline
911,2,internvl2,baseline,,long_documents,0.321893,0.437610,0.533640,3846,3622,0.941800,baseline
912,64,internvl2,baseline,,medium_documents,0.003092,0.014881,0.971436,2264,2266,1.000900,baseline
913,94,internvl2,baseline,,short_documents,0.056872,0.057143,0.944009,1055,1115,1.056900,baseline
932,84,internvl2,baseline,,short_documents,0.052945,0.075758,0.889620,3362,3280,0.975600,baseline
915,35,internvl2,baseline,,medium_documents,0.207457,0.547059,0.394460,2092,2193,1.048300,baseline
916,25,internvl2,baseline,,medium_documents,0.204517,0.268482,0.728122,3144,2749,0.874400,baseline
917,57,internvl2,baseline,,short_documents,0.034161,0.051873,0.959157,2254,2252,0.999100,baseline
918,78,internvl2,baseline,,long_documents,0.029851,0.037483,0.953891,4690,4559,0.972100,baseline
919,31,internvl2,baseline,,short_documents,0.332431,0.376623,0.411756,1477,986,0.667600,baseline
943,52,internvl2,baseline,,long_documents,0.100233,0.121519,0.858546,5148,4747,0.922100,baseline
944,68,internvl2,baseline,,excluded_short_gt,0.047244,0.113208,0.779890,635,652,1.026800,baseline
920,77,internvl2,baseline,,medium_documents,0.744265,0.888889,0.426600,2354,3628,1.541200,baseline
921,86,internvl2,baseline,,short_documents,0.217546,0.248945,0.765161,1402,1262,0.900100,baseline
922,82,internvl2,baseline,,excluded_short_gt,0.000000,0.000000,1.000000,18,18,1.000000,baseline
923,73,internvl2,baseline,,medium_documents,2.689065,2.377805,0.057213,3795,12096,3.187400,baseline
924,87,internvl2,baseline,,medium_documents,0.130564,0.124309,0.865113,2359,2123,0.900000,baseline
925,109,internvl2,baseline,,long_documents,0.081021,0.103448,0.852952,4036,3822,0.947000,baseline
945,42,internvl2,baseline,,excluded_short_gt,0.714286,1.100000,0.540102,91,156,1.714300,baseline
926,63,internvl2,baseline,,medium_documents,0.033996,0.090164,0.869563,1559,1515,0.971800,baseline
927,15,internvl2,baseline,,long_documents,0.010622,0.015699,0.984122,4519,4536,1.003800,baseline
928,65,internvl2,baseline,,medium_documents,0.002574,0.019139,0.964488,1554,1557,1.001900,baseline
929,100,internvl2,baseline,,medium_documents,0.479022,0.596244,0.781500,2741,2838,1.035400,baseline
930,83,internvl2,baseline,,medium_documents,0.000000,0.000000,1.000000,2099,2099,1.000000,baseline
931,28,internvl2,baseline,,medium_documents,0.155317,0.321083,0.602212,2981,2582,0.866200,baseline
933,92,internvl2,baseline,,long_documents,1.327781,1.693950,0.208140,5403,11243,2.080900,baseline
934,17,internvl2,baseline,,long_documents,0.065514,0.083569,0.945532,4396,4321,0.982900,baseline
935,67,internvl2,baseline,,excluded_short_gt,0.015924,0.020408,0.950078,314,309,0.984100,baseline
936,9,internvl2,baseline,,medium_documents,0.065144,0.082437,0.924058,3546,3595,1.013800,baseline
937,46,internvl2,baseline,,long_documents,0.404362,0.439394,0.559474,5960,4226,0.709100,baseline
938,36,internvl2,baseline,,medium_documents,0.147700,0.154827,0.841628,3392,3054,0.900400,baseline
939,4,internvl2,baseline,,medium_documents,0.003142,0.021127,0.954108,2864,2861,0.999000,baseline
940,8,internvl2,baseline,,long_documents,1.686696,1.891484,0.184338,4976,12314,2.474700,baseline
941,48,internvl2,baseline,,medium_documents,0.127870,0.269592,0.601985,2221,2160,0.972500,baseline
942,69,internvl2,baseline,,excluded_short_gt,2.882353,4.000000,0.083922,17,66,3.882400,baseline
946,26,internvl2,baseline,,short_documents,0.000000,0.000000,1.000000,1230,1230,1.000000,baseline
947,105,internvl2,baseline,,medium_documents,0.026403,0.025105,0.965212,1515,1484,0.979500,baseline
948,50,internvl2,baseline,,long_documents,1.508453,1.378750,0.300018,5501,13260,2.410500,baseline
949,70,internvl2,baseline,,medium_documents,0.000942,0.006250,0.986013,2124,2125,1.000500,baseline
950,32,internvl2,baseline,,medium_documents,0.550051,0.604938,0.214613,1958,1011,0.516300,baseline
951,22,internvl2,baseline,,short_documents,0.082846,0.083333,0.925423,1026,1054,1.027300,baseline
952,21,internvl2,baseline,,medium_documents,0.012399,0.066667,0.857329,1855,1853,0.998900,baseline
953,111,internvl2,baseline,,medium_documents,0.045583,0.046967,0.948958,3181,3069,0.964800,baseline
954,6,internvl2,baseline,,short_documents,0.141937,0.144737,0.862342,3572,3753,1.050700,baseline
955,43,internvl2,baseline,,long_documents,1.022127,1.308201,0.349117,5152,8489,1.647700,baseline
956,18,internvl2,baseline,,short_documents,0.301887,0.409677,0.511861,2544,1804,0.709100,baseline
957,27,internvl2,baseline,,medium_documents,0.187500,0.240741,0.786705,1680,1591,0.947000,baseline
958,47,internvl2,baseline,,medium_documents,0.580125,0.580097,0.892565,2727,2567,0.941300,baseline
959,66,internvl2,baseline,,long_documents,0.050689,0.070818,0.928415,5149,4950,0.961400,baseline
960,30,internvl2,baseline,,excluded_short_gt,0.050000,0.112903,0.608222,380,368,0.968400,baseline
961,44,internvl2,baseline,,medium_documents,0.068991,0.089109,0.928975,2725,2725,1.000000,baseline
962,93,internvl2,baseline,,short_documents,0.197510,0.202247,0.830869,1205,1346,1.117000,baseline
963,51,internvl2,baseline,,short_documents,0.091454,0.110000,0.852574,667,725,1.087000,baseline
964,11,internvl2,baseline,,medium_documents,0.196546,0.246964,0.640844,3185,2613,0.820400,baseline
965,5,internvl2,baseline,,short_documents,0.200854,0.291958,0.766690,3749,3857,1.028800,baseline
966,10,internvl2,baseline,,long_documents,0.046905,0.058419,0.928029,5202,5004,0.961900,baseline
967,16,internvl2,baseline,,medium_documents,0.435687,0.963446,0.356395,2931,3438,1.173000,baseline
968,3,internvl2,baseline,,long_documents,0.012439,0.022459,0.963968,5547,5596,1.008800,baseline
969,14,internvl2,baseline,,excluded_short_gt,0.787402,1.000000,0.205136,127,96,0.755900,baseline
970,55,internvl2,baseline,,short_documents,0.202054,0.207156,0.756095,3311,2718,0.820900,baseline
971,76,internvl2,baseline,,medium_documents,0.059949,0.085294,0.898765,2719,2747,1.010300,baseline
972,49,internvl2,baseline,,short_documents,0.040452,0.058394,0.938155,1063,1020,0.959500,baseline
973,29,internvl2,baseline,,medium_documents,0.104554,0.228205,0.716611,2525,2583,1.023000,baseline
974,20,internvl2,baseline,,medium_documents,0.005669,0.036496,0.927493,1764,1764,1.000000,baseline
975,75,internvl2,baseline,,medium_documents,0.129593,0.121827,0.879706,2531,2267,0.895700,baseline
976,113,internvl2,baseline,,short_documents,0.024324,0.027473,0.968011,1110,1135,1.022500,baseline
977,45,internvl2,baseline,,medium_documents,0.292511,0.314103,0.742475,2270,2933,1.292100,baseline
978,99,internvl2,baseline,,short_documents,0.486800,0.503650,0.615589,947,1291,1.363300,baseline
979,39,internvl2,baseline,,medium_documents,0.206635,0.376590,0.471125,2110,1674,0.793400,baseline
980,74,internvl2,baseline,,long_documents,0.675877,0.837573,0.320435,6442,7714,1.197500,baseline
981,101,internvl2,baseline,,long_documents,0.824816,1.156425,0.265534,4618,6873,1.488300,baseline
982,62,internvl2,baseline,,medium_documents,0.419254,0.445205,0.905393,2867,2741,0.956100,baseline
983,19,internvl2,baseline,,medium_documents,0.553127,1.228022,0.215332,2974,4299,1.445500,baseline
984,112,internvl2,baseline,,long_documents,0.029907,0.035452,0.964107,5350,5234,0.978300,baseline
985,89,internvl2,baseline,,medium_documents,0.011602,0.019324,0.972612,2672,2663,0.996600,baseline
986,60,internvl2,baseline,,medium_documents,0.009346,0.009288,0.987335,2033,2014,0.990700,baseline
987,85,internvl2,baseline,,medium_documents,0.111500,0.114180,0.921888,3426,3312,0.966700,baseline
988,56,internvl2,baseline,,medium_documents,0.041890,0.047468,0.937753,1862,1940,1.041900,baseline
989,71,internvl2,baseline,,short_documents,0.721763,0.820359,0.660398,1089,1176,1.079900,baseline
991,108,internvl2,baseline,,medium_documents,0.214886,0.361174,0.515789,2499,2071,0.828700,baseline
992,23,internvl2,baseline,,medium_documents,0.232326,0.342814,0.577876,3706,3016,0.813800,baseline
993,72,internvl2,baseline,,excluded_short_gt,0.000000,0.000000,1.000000,63,63,1.000000,baseline
994,54,internvl2,baseline,,short_documents,0.632037,0.992589,0.850161,4139,3338,0.806500,baseline
995,88,internvl2,baseline,,medium_documents,0.040656,0.037328,0.966451,3050,3000,0.983600,baseline
996,7,internvl2,baseline,,short_documents,0.447577,0.736842,0.618555,1135,1458,1.284600,baseline
997,110,internvl2,baseline,,long_documents,0.131503,0.181263,0.803106,5863,5212,0.889000,baseline
998,81,internvl2,baseline,,medium_documents,0.003848,0.011933,0.970613,2599,2592,0.997300,baseline
1000,106,internvl2,baseline,,short_documents,0.254976,0.326923,0.761707,1055,1134,1.074900,baseline
1001,104,internvl2,jpeg,10.000000,medium_documents,0.280649,0.367580,0.474536,2651,2200,0.829900,jpeg_QF10.0
1002,96,internvl2,jpeg,10.000000,medium_documents,0.014344,0.040000,0.918334,1952,1940,0.993900,jpeg_QF10.0
1003,80,internvl2,jpeg,10.000000,short_documents,1.858802,2.509709,0.073192,1636,3769,2.303800,jpeg_QF10.0
1004,13,internvl2,jpeg,10.000000,short_documents,2.060000,4.500000,0.138369,50,153,3.060000,jpeg_QF10.0
1005,1,internvl2,jpeg,10.000000,short_documents,0.013289,0.052885,0.947610,1204,1188,0.986700,jpeg_QF10.0
1008,41,internvl2,jpeg,10.000000,medium_documents,0.458807,0.617251,0.527683,2197,2097,0.954500,jpeg_QF10.0
1009,91,internvl2,jpeg,10.000000,short_documents,0.259041,0.452282,0.464478,1355,1359,1.003000,jpeg_QF10.0
1010,98,internvl2,jpeg,10.000000,medium_documents,0.075472,0.092357,0.848410,2067,1984,0.959800,jpeg_QF10.0
1011,2,internvl2,jpeg,10.000000,long_documents,1.332293,1.513181,0.140450,3846,7408,1.926200,jpeg_QF10.0
1017,57,internvl2,jpeg,10.000000,short_documents,0.057232,0.097983,0.875609,2254,2240,0.993800,jpeg_QF10.0
1012,64,internvl2,jpeg,10.000000,medium_documents,0.010601,0.026786,0.938681,2264,2258,0.997300,jpeg_QF10.0
1013,94,internvl2,jpeg,10.000000,short_documents,0.049289,0.045714,0.920718,1055,1105,1.047400,jpeg_QF10.0
1014,107,internvl2,jpeg,10.000000,medium_documents,2.840000,2.868739,0.099798,3625,13334,3.678300,jpeg_QF10.0
1015,35,internvl2,jpeg,10.000000,medium_documents,0.231836,0.544118,0.393855,2092,2263,1.081700,jpeg_QF10.0
1016,25,internvl2,jpeg,10.000000,medium_documents,1.324427,1.566148,0.130399,3144,5662,1.800900,jpeg_QF10.0
1018,78,internvl2,jpeg,10.000000,long_documents,1.216844,1.270415,0.270218,4690,9378,1.999600,jpeg_QF10.0
1019,31,internvl2,jpeg,10.000000,short_documents,0.335139,0.389610,0.387884,1477,983,0.665500,jpeg_QF10.0
1020,77,internvl2,jpeg,10.000000,medium_documents,0.401020,0.463889,0.204775,2354,1563,0.664000,jpeg_QF10.0
1021,86,internvl2,jpeg,10.000000,short_documents,0.257489,0.316456,0.556163,1402,1054,0.751800,jpeg_QF10.0
1022,82,internvl2,jpeg,10.000000,excluded_short_gt,0.000000,0.000000,1.000000,18,18,1.000000,jpeg_QF10.0
1023,73,internvl2,jpeg,10.000000,medium_documents,2.689328,2.380299,0.058104,3795,12094,3.186800,jpeg_QF10.0
1024,87,internvl2,jpeg,10.000000,medium_documents,0.090716,0.091160,0.892384,2359,2233,0.946600,jpeg_QF10.0
1025,109,internvl2,jpeg,10.000000,long_documents,0.085481,0.112069,0.836055,4036,3806,0.943000,jpeg_QF10.0
1026,63,internvl2,jpeg,10.000000,medium_documents,0.044901,0.110656,0.825748,1559,1518,0.973700,jpeg_QF10.0
1027,15,internvl2,jpeg,10.000000,long_documents,0.037619,0.051805,0.940010,4519,4444,0.983400,jpeg_QF10.0
1028,65,internvl2,jpeg,10.000000,medium_documents,0.018018,0.028708,0.942480,1554,1542,0.992300,jpeg_QF10.0
1029,100,internvl2,jpeg,10.000000,medium_documents,0.654506,0.753521,0.291288,2741,1836,0.669800,jpeg_QF10.0
1030,83,internvl2,jpeg,10.000000,medium_documents,0.001906,0.009231,0.979528,2099,2097,0.999000,jpeg_QF10.0
1031,28,internvl2,jpeg,10.000000,medium_documents,0.257967,0.396518,0.562376,2981,2488,0.834600,jpeg_QF10.0
1032,84,internvl2,jpeg,10.000000,short_documents,2.000297,2.454545,0.223121,3362,9717,2.890200,jpeg_QF10.0
1033,92,internvl2,jpeg,10.000000,long_documents,0.179345,0.218268,0.753295,5403,4770,0.882800,jpeg_QF10.0
1034,17,internvl2,jpeg,10.000000,long_documents,0.047088,0.083569,0.910421,4396,4238,0.964100,jpeg_QF10.0
1035,67,internvl2,jpeg,10.000000,excluded_short_gt,0.414013,0.448980,0.399099,314,184,0.586000,jpeg_QF10.0
1036,9,internvl2,jpeg,10.000000,medium_documents,1.099831,1.792115,0.055934,3546,5442,1.534700,jpeg_QF10.0
1037,46,internvl2,jpeg,10.000000,long_documents,0.385738,0.488095,0.468026,5960,4501,0.755200,jpeg_QF10.0
1072,49,internvl2,jpeg,10.000000,short_documents,0.003763,0.014599,0.968841,1063,1063,1.000000,jpeg_QF10.0
1038,36,internvl2,jpeg,10.000000,medium_documents,0.310142,0.329690,0.639842,3392,2519,0.742600,jpeg_QF10.0
1039,4,internvl2,jpeg,10.000000,medium_documents,0.010126,0.030516,0.946689,2864,2872,1.002800,jpeg_QF10.0
1040,8,internvl2,jpeg,10.000000,long_documents,0.190715,0.223901,0.794648,4976,4778,0.960200,jpeg_QF10.0
1041,48,internvl2,jpeg,10.000000,medium_documents,2.360648,2.924765,0.052173,2221,6442,2.900500,jpeg_QF10.0
1042,69,internvl2,jpeg,10.000000,excluded_short_gt,432.588235,408.500000,0.000865,17,7371,433.588200,jpeg_QF10.0
1043,52,internvl2,jpeg,10.000000,long_documents,1.315462,1.455696,0.336272,5148,11320,2.198900,jpeg_QF10.0
1044,68,internvl2,jpeg,10.000000,excluded_short_gt,0.047244,0.113208,0.779890,635,652,1.026800,jpeg_QF10.0
1045,42,internvl2,jpeg,10.000000,excluded_short_gt,0.824176,1.300000,0.257256,91,146,1.604400,jpeg_QF10.0
1046,26,internvl2,jpeg,10.000000,short_documents,0.000000,0.000000,1.000000,1230,1230,1.000000,jpeg_QF10.0
1047,105,internvl2,jpeg,10.000000,medium_documents,0.041584,0.062762,0.884098,1515,1485,0.980200,jpeg_QF10.0
1048,50,internvl2,jpeg,10.000000,long_documents,1.320124,1.872500,0.016078,5501,10261,1.865300,jpeg_QF10.0
1049,70,internvl2,jpeg,10.000000,medium_documents,0.011770,0.028125,0.953781,2124,2107,0.992000,jpeg_QF10.0
1050,32,internvl2,jpeg,10.000000,medium_documents,0.563330,0.657407,0.140537,1958,991,0.506100,jpeg_QF10.0
1051,22,internvl2,jpeg,10.000000,short_documents,0.406433,0.564103,0.487227,1026,946,0.922000,jpeg_QF10.0
1089,71,internvl2,jpeg,10.000000,short_documents,0.606061,0.622754,0.657086,1089,1000,0.918300,jpeg_QF10.0
1052,21,internvl2,jpeg,10.000000,medium_documents,0.023720,0.080702,0.840259,1855,1849,0.996800,jpeg_QF10.0
1053,111,internvl2,jpeg,10.000000,medium_documents,0.776171,0.972603,0.512187,3181,5460,1.716400,jpeg_QF10.0
1054,6,internvl2,jpeg,10.000000,short_documents,1.952408,2.126645,0.095162,3572,9471,2.651500,jpeg_QF10.0
1055,43,internvl2,jpeg,10.000000,long_documents,1.035520,1.167989,0.288713,5152,9317,1.808400,jpeg_QF10.0
1056,18,internvl2,jpeg,10.000000,short_documents,0.606525,0.654839,0.083950,2544,1172,0.460700,jpeg_QF10.0
1057,27,internvl2,jpeg,10.000000,medium_documents,0.178571,0.274074,0.729280,1680,1646,0.979800,jpeg_QF10.0
1090,102,internvl2,jpeg,10.000000,short_documents,0.969595,0.991080,0.000478,16050,3516,0.219100,jpeg_QF10.0
1058,47,internvl2,jpeg,10.000000,medium_documents,0.448111,0.470874,0.700597,2727,2277,0.835000,jpeg_QF10.0
1059,66,internvl2,jpeg,10.000000,long_documents,0.154593,0.168498,0.825883,5149,4555,0.884600,jpeg_QF10.0
1060,30,internvl2,jpeg,10.000000,excluded_short_gt,0.047368,0.096774,0.643236,380,368,0.968400,jpeg_QF10.0
1061,44,internvl2,jpeg,10.000000,medium_documents,0.104587,0.150990,0.868945,2725,2704,0.992300,jpeg_QF10.0
1062,93,internvl2,jpeg,10.000000,short_documents,0.105394,0.129213,0.748513,1205,1125,0.933600,jpeg_QF10.0
1063,51,internvl2,jpeg,10.000000,short_documents,0.358321,0.660000,0.376337,667,803,1.203900,jpeg_QF10.0
1134,17,internvl2,jpeg,30.000000,long_documents,0.034349,0.056657,0.943456,4396,4266,0.970400,jpeg_QF30.0
1064,11,internvl2,jpeg,10.000000,medium_documents,0.228571,0.265182,0.583226,3185,2513,0.789000,jpeg_QF10.0
1065,5,internvl2,jpeg,10.000000,short_documents,1.801014,1.760490,0.111534,3749,8912,2.377200,jpeg_QF10.0
1066,10,internvl2,jpeg,10.000000,long_documents,0.158977,0.229095,0.726575,5202,4959,0.953300,jpeg_QF10.0
1067,16,internvl2,jpeg,10.000000,medium_documents,0.698738,1.537859,0.189804,2931,4288,1.463000,jpeg_QF10.0
1068,3,internvl2,jpeg,10.000000,long_documents,1.346854,1.673759,0.186399,5547,11784,2.124400,jpeg_QF10.0
1069,14,internvl2,jpeg,10.000000,excluded_short_gt,0.803150,0.941176,0.029036,127,61,0.480300,jpeg_QF10.0
1070,55,internvl2,jpeg,10.000000,short_documents,0.179100,0.225989,0.756399,3311,2989,0.902700,jpeg_QF10.0
1071,76,internvl2,jpeg,10.000000,medium_documents,1.006988,0.973529,0.000000,2719,3124,1.149000,jpeg_QF10.0
1073,29,internvl2,jpeg,10.000000,medium_documents,0.934257,1.038462,0.102163,2525,3179,1.259000,jpeg_QF10.0
1074,20,internvl2,jpeg,10.000000,medium_documents,0.001134,0.007299,0.983948,1764,1764,1.000000,jpeg_QF10.0
1075,75,internvl2,jpeg,10.000000,medium_documents,0.135915,0.137056,0.847817,2531,2272,0.897700,jpeg_QF10.0
1076,113,internvl2,jpeg,10.000000,short_documents,0.006306,0.032967,0.944485,1110,1108,0.998200,jpeg_QF10.0
1135,67,internvl2,jpeg,30.000000,excluded_short_gt,0.015924,0.020408,0.950078,314,309,0.984100,jpeg_QF30.0
1136,9,internvl2,jpeg,30.000000,medium_documents,0.063452,0.116487,0.835025,3546,3479,0.981100,jpeg_QF30.0
1137,46,internvl2,jpeg,30.000000,long_documents,0.314597,0.341991,0.615246,5960,4272,0.716800,jpeg_QF30.0
1077,45,internvl2,jpeg,10.000000,medium_documents,0.449780,0.557692,0.368521,2270,1542,0.679300,jpeg_QF10.0
1078,99,internvl2,jpeg,10.000000,short_documents,0.831045,0.941606,0.418343,947,1584,1.672700,jpeg_QF10.0
1079,39,internvl2,jpeg,10.000000,medium_documents,0.269194,0.430025,0.394683,2110,1695,0.803300,jpeg_QF10.0
1080,74,internvl2,jpeg,10.000000,long_documents,1.169513,1.074364,0.244289,6442,12308,1.910600,jpeg_QF10.0
1081,101,internvl2,jpeg,10.000000,long_documents,1.053703,1.427374,0.152056,4618,7068,1.530500,jpeg_QF10.0
1138,36,internvl2,jpeg,30.000000,medium_documents,0.146226,0.156648,0.829628,3392,3016,0.889200,jpeg_QF30.0
1139,4,internvl2,jpeg,30.000000,medium_documents,0.002793,0.018779,0.964426,2864,2866,1.000700,jpeg_QF30.0
1082,62,internvl2,jpeg,10.000000,medium_documents,0.674922,0.883562,0.315352,2867,3728,1.300300,jpeg_QF10.0
1083,19,internvl2,jpeg,10.000000,medium_documents,0.805985,1.274725,0.229246,2974,3730,1.254200,jpeg_QF10.0
1084,112,internvl2,jpeg,10.000000,long_documents,0.086729,0.145477,0.788264,5350,5171,0.966500,jpeg_QF10.0
1085,89,internvl2,jpeg,10.000000,medium_documents,0.067740,0.094203,0.859217,2672,2532,0.947600,jpeg_QF10.0
1086,60,internvl2,jpeg,10.000000,medium_documents,0.015248,0.034056,0.934864,2033,2014,0.990700,jpeg_QF10.0
1087,85,internvl2,jpeg,10.000000,medium_documents,0.123468,0.130755,0.868623,3426,3255,0.950100,jpeg_QF10.0
1088,56,internvl2,jpeg,10.000000,medium_documents,0.094522,0.107595,0.899252,1862,1838,0.987100,jpeg_QF10.0
1140,8,internvl2,jpeg,30.000000,long_documents,0.181270,0.223901,0.804062,4976,4795,0.963600,jpeg_QF30.0
1091,108,internvl2,jpeg,10.000000,medium_documents,0.171669,0.349887,0.540843,2499,2126,0.850700,jpeg_QF10.0
1092,23,internvl2,jpeg,10.000000,medium_documents,0.193470,0.309880,0.607480,3706,3254,0.878000,jpeg_QF10.0
1093,72,internvl2,jpeg,10.000000,excluded_short_gt,0.015873,0.111111,0.893154,63,63,1.000000,jpeg_QF10.0
1094,54,internvl2,jpeg,10.000000,short_documents,0.933559,0.993083,0.000031,4139,1406,0.339700,jpeg_QF10.0
1095,88,internvl2,jpeg,10.000000,medium_documents,0.100328,0.113949,0.871334,3050,2843,0.932100,jpeg_QF10.0
1096,7,internvl2,jpeg,10.000000,short_documents,0.346256,0.626316,0.659833,1135,1360,1.198200,jpeg_QF10.0
1097,110,internvl2,jpeg,10.000000,long_documents,0.220536,0.325866,0.587798,5863,5398,0.920700,jpeg_QF10.0
1098,81,internvl2,jpeg,10.000000,medium_documents,0.039631,0.095465,0.835387,2599,2538,0.976500,jpeg_QF10.0
1099,24,internvl2,jpeg,10.000000,medium_documents,0.284493,0.392453,0.664657,1754,1851,1.055300,jpeg_QF10.0
1100,106,internvl2,jpeg,10.000000,short_documents,0.279621,0.346154,0.693899,1055,1087,1.030300,jpeg_QF10.0
1101,104,internvl2,jpeg,30.000000,medium_documents,0.396077,0.438356,0.450508,2651,1610,0.607300,jpeg_QF30.0
1102,96,internvl2,jpeg,30.000000,medium_documents,0.008709,0.021538,0.951281,1952,1941,0.994400,jpeg_QF30.0
1103,80,internvl2,jpeg,30.000000,short_documents,0.406479,0.422330,0.360761,1636,977,0.597200,jpeg_QF30.0
1104,13,internvl2,jpeg,30.000000,short_documents,41.300000,70.833333,0.000000,50,2078,41.560000,jpeg_QF30.0
1105,1,internvl2,jpeg,30.000000,short_documents,0.026578,0.076923,0.939622,1204,1213,1.007500,jpeg_QF30.0
1106,59,internvl2,jpeg,30.000000,long_documents,0.837384,1.049046,0.370075,4938,8337,1.688300,jpeg_QF30.0
1107,34,internvl2,jpeg,30.000000,short_documents,0.049813,0.141667,0.820047,803,806,1.003700,jpeg_QF30.0
1108,41,internvl2,jpeg,30.000000,medium_documents,0.491579,0.609164,0.637176,2197,2149,0.978200,jpeg_QF30.0
1109,91,internvl2,jpeg,30.000000,short_documents,2.809594,8.286307,0.012975,1355,4161,3.070800,jpeg_QF30.0
1110,98,internvl2,jpeg,30.000000,medium_documents,0.011611,0.015924,0.958563,2067,2056,0.994700,jpeg_QF30.0
1155,43,internvl2,jpeg,30.000000,long_documents,0.117042,0.156085,0.787878,5152,4600,0.892900,jpeg_QF30.0
1111,2,internvl2,jpeg,30.000000,long_documents,1.905356,2.490334,0.154472,3846,10348,2.690600,jpeg_QF30.0
1112,64,internvl2,jpeg,30.000000,medium_documents,0.005742,0.032738,0.937514,2264,2266,1.000900,jpeg_QF30.0
1113,94,internvl2,jpeg,30.000000,short_documents,0.127014,0.125714,0.857371,1055,1189,1.127000,jpeg_QF30.0
1114,107,internvl2,jpeg,30.000000,medium_documents,0.476966,0.521589,0.365670,3625,1946,0.536800,jpeg_QF30.0
1115,35,internvl2,jpeg,30.000000,medium_documents,0.201721,0.547059,0.393177,2092,2195,1.049200,jpeg_QF30.0
1194,54,internvl2,jpeg,30.000000,short_documents,0.628654,0.992589,0.847871,4139,3302,0.797800,jpeg_QF30.0
1116,25,internvl2,jpeg,30.000000,medium_documents,0.300573,0.371595,0.503699,3144,2215,0.704500,jpeg_QF30.0
1117,57,internvl2,jpeg,30.000000,short_documents,0.035049,0.060519,0.942959,2254,2252,0.999100,jpeg_QF30.0
1118,78,internvl2,jpeg,30.000000,long_documents,0.016205,0.018742,0.970928,4690,4624,0.985900,jpeg_QF30.0
1119,31,internvl2,jpeg,30.000000,short_documents,0.333785,0.380952,0.402191,1477,984,0.666200,jpeg_QF30.0
1120,77,internvl2,jpeg,30.000000,medium_documents,0.398895,0.455556,0.196838,2354,1458,0.619400,jpeg_QF30.0
1195,88,internvl2,jpeg,30.000000,medium_documents,0.053770,0.060904,0.933515,3050,2960,0.970500,jpeg_QF30.0
1121,86,internvl2,jpeg,30.000000,short_documents,0.151926,0.236287,0.672175,1402,1228,0.875900,jpeg_QF30.0
1122,82,internvl2,jpeg,30.000000,excluded_short_gt,0.000000,0.000000,1.000000,18,18,1.000000,jpeg_QF30.0
1123,73,internvl2,jpeg,30.000000,medium_documents,2.689065,2.380299,0.057906,3795,12093,3.186600,jpeg_QF30.0
1124,87,internvl2,jpeg,30.000000,medium_documents,0.195422,0.193370,0.799970,2359,1982,0.840200,jpeg_QF30.0
1125,109,internvl2,jpeg,30.000000,long_documents,0.073835,0.096552,0.859346,4036,3850,0.953900,jpeg_QF30.0
1126,63,internvl2,jpeg,30.000000,medium_documents,0.038486,0.098361,0.860869,1559,1519,0.974300,jpeg_QF30.0
1127,15,internvl2,jpeg,30.000000,long_documents,0.010843,0.017268,0.980586,4519,4536,1.003800,jpeg_QF30.0
1209,91,internvl2,jpeg,50.000000,short_documents,2.809594,8.286307,0.012975,1355,4161,3.070800,jpeg_QF50.0
1128,65,internvl2,jpeg,30.000000,medium_documents,0.002574,0.019139,0.964488,1554,1557,1.001900,jpeg_QF30.0
1129,100,internvl2,jpeg,30.000000,medium_documents,0.482306,0.596244,0.749917,2741,2803,1.022600,jpeg_QF30.0
1130,83,internvl2,jpeg,30.000000,medium_documents,0.000000,0.000000,1.000000,2099,2099,1.000000,jpeg_QF30.0
1131,28,internvl2,jpeg,30.000000,medium_documents,0.229118,0.365571,0.556155,2981,2467,0.827600,jpeg_QF30.0
1132,84,internvl2,jpeg,30.000000,short_documents,1.886080,2.541667,0.181318,3362,9269,2.757000,jpeg_QF30.0
1133,92,internvl2,jpeg,30.000000,long_documents,0.203035,0.246738,0.816380,5403,4942,0.914700,jpeg_QF30.0
1141,48,internvl2,jpeg,30.000000,medium_documents,0.131472,0.275862,0.616490,2221,2165,0.974800,jpeg_QF30.0
1142,69,internvl2,jpeg,30.000000,excluded_short_gt,2.882353,4.000000,0.083922,17,66,3.882400,jpeg_QF30.0
1143,52,internvl2,jpeg,30.000000,long_documents,0.108197,0.143038,0.818566,5148,4754,0.923500,jpeg_QF30.0
1144,68,internvl2,jpeg,30.000000,excluded_short_gt,0.062992,0.132075,0.763185,635,642,1.011000,jpeg_QF30.0
1145,42,internvl2,jpeg,30.000000,excluded_short_gt,0.725275,1.200000,0.480101,91,155,1.703300,jpeg_QF30.0
1146,26,internvl2,jpeg,30.000000,short_documents,0.000000,0.000000,1.000000,1230,1230,1.000000,jpeg_QF30.0
1147,105,internvl2,jpeg,30.000000,medium_documents,0.027723,0.029289,0.955509,1515,1483,0.978900,jpeg_QF30.0
1148,50,internvl2,jpeg,30.000000,long_documents,1.544083,1.427500,0.283103,5501,13260,2.410500,jpeg_QF30.0
1238,36,internvl2,jpeg,50.000000,medium_documents,0.314564,0.377049,0.761130,3392,3703,1.091700,jpeg_QF50.0
1239,4,internvl2,jpeg,50.000000,medium_documents,0.002444,0.016432,0.966512,2864,2866,1.000700,jpeg_QF50.0
